Id,CodProv,CA,Porc,Superficie
7086,46,10,7.45098039215686,91.8103983141174
7087,46,10,6.58717978987133,120.177262408264
7088,46,10,9.74592471585972,8.52386994671631
7089,46,10,8.41577449518905,300.47732102179
7090,46,10,6.9620253164557,104.349323801941
7091,46,10,7.19424460431655,5.21172667329407
7092,46,10,11.0787172011662,116.355670329956
7093,46,10,8.62944162436548,203.119537490936
7094,46,10,6.17361150588369,14.7708639852753
7095,46,10,6.21301775147929,0.0434822315826416
7096,46,10,7.91724686691864,400.435843720367
7097,46,10,6.3034188034188,12.7386465768738
7098,46,10,5.24017467248908,35.3942546883392
7099,46,10,9.32203389830508,10.6472303029785
7100,46,10,6.5845977669625,2.77016143553162
7101,46,10,7.94487231455209,15.7244273519745
7102,46,10,5.75539568345324,123.042256965698
7103,46,10,8.12928501469148,7.61271431057739
7104,46,10,7.35294117647059,10.9090063541718
7105,46,10,7.62486716259299,16.3731561441879
7106,46,10,6.63821716453295,139.155223176086
7107,46,10,5.79710144927536,83.3506007114258
7108,46,10,6.06060606060606,13.0176595320435
7109,46,10,10.0596145106531,100.901105264389
7110,46,10,8.57956568173727,25.1286276655273
7111,46,10,6.62460567823344,117.547117681
7112,46,10,6.96125907990315,19.0646995816803
7113,46,10,4.835367257656,14.0386937353668
7114,46,10,5.71260306242638,62.8453321994324
7115,46,10,6.00600600600601,1.27856044400024
7116,46,10,5.26315789473684,5.39400553605652
7117,46,10,4.67955239064089,58.8110432741394
7118,46,10,4.08163265306122,1.81946403186798
7119,46,10,5.0880626223092,31.8564929787598
7120,46,10,6.77966101694915,158.006361220459
7121,46,10,5.19888346127006,33.4817820493927
7122,46,10,9.17197452229299,171.649563450073
7123,46,10,9.30176371104131,126.985653699738
7124,46,10,4.00546199362767,27.9425837080841
7125,46,10,10.3132128443587,385.516116753204
7126,46,10,7.10710710710711,122.253507937653
7127,46,10,5.05836575875486,20.5775968531799
7128,46,10,5.24562864279767,66.4180647831573
7129,46,10,6.61521499448732,2.54059070956421
7130,46,10,8.75912408759124,0.0702595566711426
7131,46,10,6.62983425414365,10.7034844383545
7132,46,10,8.98661567877629,15.3471276106873
